Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
165622,10510226,HZ251751,5/4/2016 22:03,039XX S KEDZIE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,FALSE,FALSE,921,9,14,58,04B,1155646,1878336,2016,5/11/2016 15:50,41.82194984,-87.70451819,"(41.821949836, -87.704518186)"
165947,10510233,HZ251797,5/4/2016 23:57,016XX S DRAKE AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1021,10,24,29,24,1152974,1891591,2016,5/11/2016 15:50,41.85837645,-87.71396997,"(41.858376449, -87.713969969)"
166101,10510239,HZ251760,5/4/2016 0:45,010XX W 77TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,612,6,17,71,6,1170884,1853765,2016,5/11/2016 15:50,41.75420459,-87.64933404,"(41.754204588, -87.649334036)"
166315,10510240,HZ251759,5/4/2016 9:00,066XX S DAMEN AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,726,7,15,67,11,1164173,1860600,2016,5/11/2016 15:50,41.77310456,-87.67373566,"(41.773104562, -87.673735664)"
166904,10510241,HZ251673,5/4/2016 20:45,005XX W SCOTT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1821,18,27,8,14,1172247,1908615,2016,5/11/2016 15:50,41.90468813,-87.6427232,"(41.904688125, -87.642723198)"
166993,10510242,HZ251725,5/4/2016 22:20,079XX S WOOD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,611,6,21,71,08B,1165728,1852086,2016,5/11/2016 15:50,41.74970811,-87.6682767,"(41.749708107, -87.668276698)"
167210,10510243,HZ251756,5/4/2016 22:50,077XX S INDIANA AVE,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,623,6,6,69,3,1178936,1853681,2016,5/11/2016 15:50,41.75379463,-87.61982879,"(41.753794625, -87.619828786)"
167516,10510246,HZ251771,5/4/2016 22:45,094XX S JUSTINE ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2221,22,21,73,08A,1167660,1842079,2016,5/11/2016 15:50,41.72220624,-87.66148328,"(41.722206243, -87.661483284)"
168338,10510247,HZ251738,5/4/2016 22:00,078XX S SOUTH SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,421,4,7,43,08B,1197744,1854151,2016,5/11/2016 15:50,41.75463564,-87.55088962,"(41.754635641, -87.55088962)"
168665,10510248,HZ251776,5/4/2016 23:18,028XX E 77TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,421,4,7,43,08B,1196696,1854160,2016,5/11/2016 15:50,41.75468643,-87.55472984,"(41.754686428, -87.554729841)"
169450,10510252,HZ251784,5/4/2016 23:45,0000X S PULASKI RD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1122,11,28,26,3,1149731,1899625,2016,5/11/2016 15:50,41.88048626,-87.72566518,"(41.880486258, -87.725665179)"
169691,10510254,HZ251709,5/4/2016 14:00,071XX S HERMITAGE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,735,7,17,67,5,1165916,1857311,2016,5/11/2016 15:50,41.76404225,-87.66743959,"(41.764042245, -87.667439585)"
170672,10510256,HZ251753,5/4/2016 23:09,059XX S KEELER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,813,8,13,65,08B,1149388,1864815,2016,5/11/2016 15:50,41.78496959,-87.72782562,"(41.784969585, -87.727825624)"
171454,10510269,HZ251830,5/4/2016 20:30,006XX E 74TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,323,3,6,69,7,1181657,1856086,2016,5/11/2016 15:50,41.76033184,-87.60978323,"(41.760331842, -87.609783231)"
171737,10510287,HZ251843,5/4/2016 3:00,019XX N HALSTED ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,BAR OR TAVERN,FALSE,FALSE,1813,18,43,7,2,1170650,1913120,2016,5/11/2016 15:50,41.91708522,-87.64845726,"(41.917085222, -87.648457263)"
172020,10510293,HZ251848,5/4/2016 9:00,014XX S CANAL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,124,1,2,28,26,1173362,1893147,2016,5/11/2016 15:50,41.86221827,-87.63908716,"(41.862218265, -87.639087164)"
173039,10510299,HZ251824,5/4/2016 23:50,068XX N SHERIDAN RD,610,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,FALSE,FALSE,2431,24,49,1,5,1166976,1945476,2016,5/11/2016 15:50,42.00595102,-87.66102276,"(42.005951024, -87.661022762)"
173432,10510311,HZ251871,5/4/2016 19:00,016XX N MOZART ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1421,14,1,24,6,1157168,1910953,2016,5/11/2016 15:50,41.91142356,-87.69804912,"(41.911423557, -87.698049121)"
173670,10510410,HZ251853,5/4/2016 19:00,032XX W 61ST ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,823,8,15,66,5,1155647,1863990,2016,5/11/2016 15:50,41.78258242,-87.70489931,"(41.782582418, -87.704899306)"
173803,10510466,HZ251961,5/4/2016 21:00,026XX N WILTON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1935,19,43,7,6,1169502,1917736,2016,5/11/2016 15:50,41.92977684,-87.65254035,"(41.929776841, -87.652540347)"
174128,10510477,HZ251045,5/4/2016 12:44,044XX S ARCHER AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,821,8,14,58,5,1154903,1874774,2016,5/11/2016 15:50,41.81219013,-87.70733913,"(41.812190128, -87.707339133)"
174302,10510496,HZ251955,5/4/2016 16:30,067XX S KEATING AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,FALSE,FALSE,833,8,13,65,14,1146002,1859606,2016,5/11/2016 15:50,41.77073998,-87.74037204,"(41.770739979, -87.740372036)"
174413,10510498,HZ251890,5/4/2016 19:30,051XX S TROY ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,923,9,14,63,6,1156247,1870407,2016,5/11/2016 15:50,41.80017952,-87.70252689,"(41.800179521, -87.702526886)"
174522,10510500,HZ251907,5/4/2016 22:30,021XX W WASHINGTON BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1223,12,2,28,6,1162135,1900665,2016,5/11/2016 15:50,41.88309007,-87.68008974,"(41.883090072, -87.680089738)"
174544,10510508,HZ251919,5/4/2016 22:00,042XX W MARQUETTE RD,1360,CRIMINAL TRESPASS,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,833,8,13,65,26,1149062,1859830,2016,5/11/2016 15:50,41.77129623,-87.72914931,"(41.771296232, -87.729149311)"
174632,10510516,HZ250883,5/4/2016 10:00,099XX S CALUMET AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,511,5,6,49,6,1180330,1839281,2016,5/11/2016 15:50,41.71424746,-87.61516064,"(41.714247463, -87.615160636)"
174676,10510526,HZ251922,5/4/2016 19:30,004XX E 32ND ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,211,2,4,35,6,1179519,1883862,2016,5/11/2016 15:50,41.83660077,-87.61677038,"(41.836600771, -87.61677038)"
174828,10510528,HZ251908,5/4/2016 22:00,060XX N CAMPBELL AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2413,24,50,2,6,1158564,1940048,2016,5/11/2016 15:50,41.99123349,-87.69212098,"(41.991233486, -87.692120975)"
175262,10510538,HZ251986,5/4/2016 18:00,015XX N KINGSBURY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1822,18,32,8,14,1169499,1910260,2016,5/11/2016 15:50,41.90926237,-87.65276939,"(41.909262367, -87.652769388)"
175371,10510921,HZ252182,5/4/2016 10:00,023XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,132,1,2,33,6,1178880,1889112,2016,5/11/2016 15:50,41.85102174,-87.61895485,"(41.85102174, -87.618954852)"
175854,10510539,HZ251992,5/4/2016 13:00,040XX S CALUMET AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,213,2,3,38,11,1179100,1878253,2016,5/11/2016 15:50,41.82121883,-87.6184791,"(41.821218828, -87.618479096)"
176092,10510549,HZ251981,5/4/2016 20:00,051XX W BERENICE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1634,16,45,15,14,1141412,1925107,2016,5/11/2016 15:50,41.95056922,-87.75558179,"(41.950569221, -87.755581789)"
176654,10510551,HZ251930,5/4/2016 21:00,068XX S CLYDE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,331,3,5,43,6,1191393,1859954,2016,5/11/2016 15:50,41.77071568,-87.57397595,"(41.770715684, -87.573975953)"
177025,10510553,HZ251982,5/4/2016 18:07,086XX S WALLACE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,622,6,21,71,26,1173813,1847596,2016,5/11/2016 15:50,41.73721166,-87.63878271,"(41.737211658, -87.638782709)"
177047,10510575,HZ251941,5/4/2016 16:00,060XX W NORTH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,2513,25,29,25,5,1135937,1910012,2016,5/11/2016 15:50,41.90924637,-87.77606844,"(41.909246366, -87.776068435)"
177542,10510587,HZ251923,5/4/2016 16:17,015XX W ARDMORE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,2013,20,48,77,26,1165032,1938942,2016,5/11/2016 15:50,41.98806324,-87.66836161,"(41.988063235, -87.668361609)"
177564,10510598,HZ251898,5/4/2016 21:00,023XX W LE MOYNE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1424,14,1,24,7,1160628,1909920,2016,5/11/2016 15:50,41.9085179,-87.68536686,"(41.9085179, -87.685366857)"
177628,10510599,HZ251846,5/4/2016 21:00,048XX W PATTERSON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1634,16,38,15,7,1143428,1923829,2016,5/11/2016 15:50,41.94702474,-87.74820311,"(41.947024743, -87.748203108)"
177779,10510618,HZ251850,5/4/2016 22:00,020XX W HOMER ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1434,14,32,22,6,1162393,1913013,2016,5/11/2016 15:50,41.91696854,-87.67879641,"(41.916968541, -87.678796407)"
178038,10510624,HZ251977,5/4/2016 21:30,038XX N ALBANY AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1733,17,33,16,04A,1155038,1925290,2016,5/11/2016 15:50,41.95080841,-87.70548839,"(41.950808405, -87.705488391)"
178148,10510651,HZ252026,5/4/2016 19:00,063XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,FALSE,FALSE,825,8,15,66,14,1161460,1862589,2016,5/11/2016 15:50,41.77861932,-87.68362582,"(41.778619322, -87.683625816)"
178367,10510661,HZ251998,5/4/2016 23:00,012XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1011,10,24,29,14,1150574,1894165,2016,5/11/2016 15:50,41.86548698,-87.72271237,"(41.86548698, -87.722712365)"
178389,10510670,HZ251885,5/4/2016 0:01,049XX N KEYSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1712,17,39,14,14,1148496,1932671,2016,5/11/2016 15:50,41.97119141,-87.7293453,"(41.971191406, -87.729345303)"
178958,10510671,HZ251856,5/4/2016 22:00,009XX N WALLER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,1511,15,29,25,14,1138185,1905741,2016,5/11/2016 15:50,41.89748585,-87.76791357,"(41.897485852, -87.767913574)"
179045,10510672,HZ252017,5/4/2016 17:30,068XX S CAMPBELL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,832,8,15,66,6,1160889,1859179,2016,5/11/2016 15:50,41.76927362,-87.68581328,"(41.769273621, -87.685813278)"
179067,10510673,HZ251874,5/4/2016 23:30,018XX W THOME AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2413,24,50,2,14,1162873,1941649,2016,5/11/2016 15:50,41.99553705,-87.67622617,"(41.995537053, -87.676226168)"
180129,10510681,HZ252025,5/4/2016 14:00,013XX S PRAIRIE AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,132,1,2,33,6,1178172,1894355,2016,5/11/2016 15:50,41.865425,-87.62139377,"(41.865425001, -87.621393773)"
180302,10510713,HZ252059,5/4/2016 19:25,066XX S OAKLEY AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,832,8,15,66,08B,1162216,1860600,2016,5/11/2016 15:50,41.77314553,-87.68090958,"(41.773145525, -87.680909575)"
180412,10510762,HZ252027,5/4/2016 21:30,011XX N CLARK ST,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,1824,18,42,8,6,1175334,1907851,2016,5/11/2016 15:50,41.90252292,-87.63140683,"(41.902522915, -87.63140683)"
180673,10510773,HZ252070,5/4/2016 16:00,012XX N HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1424,14,1,24,14,1162172,1908426,2016,5/11/2016 15:50,41.90438611,-87.67973678,"(41.904386107, -87.679736779)"
180695,10510774,HZ251905,5/4/2016 19:30,049XX W ADAMS ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,1533,15,28,25,7,1143679,1898882,2016,5/11/2016 15:50,41.87856281,-87.74790639,"(41.878562813, -87.747906394)"
181506,10510927,HZ252024,5/4/2016 8:00,012XX N MAPLEWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1423,14,26,24,6,1159179,1908133,2016,5/11/2016 15:50,41.90364414,-87.69073896,"(41.903644142, -87.690738955)"
181895,10510928,HZ252039,5/4/2016 19:00,044XX W IOWA ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1111,11,37,23,6,1146592,1905629,2016,5/11/2016 15:50,41.89702232,-87.73703819,"(41.897022323, -87.737038193)"
182090,10510934,HZ252197,5/4/2016 23:40,065XX S GREENWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,321,3,20,42,7,1184346,1861859,2016,5/11/2016 15:50,41.77611101,-87.59974763,"(41.77611101, -87.599747632)"
182222,10510940,HZ252145,5/4/2016 19:00,066XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,726,7,15,67,14,1164827,1860710,2016,5/11/2016 15:50,41.77339263,-87.67133515,"(41.773392627, -87.671335151)"
182267,10510941,HZ252061,5/4/2016 16:30,052XX S STATE ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,225,2,3,40,08A,1177170,1870046,2016,5/11/2016 15:50,41.79874193,-87.62580711,"(41.798741929, -87.62580711)"
182289,10510953,HZ252136,5/4/2016 17:00,043XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1712,17,39,14,14,1146764,1931552,2016,5/11/2016 15:50,41.96815412,-87.73574282,"(41.968154118, -87.735742817)"
182311,10510955,HZ252236,5/4/2016 21:00,064XX S BELL AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,825,8,15,66,6,1162510,1861970,2016,5/11/2016 15:50,41.77689887,-87.67979367,"(41.776898868, -87.679793673)"
183462,10511188,HZ252191,5/4/2016 10:00,001XX E OAK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARK PROPERTY,FALSE,FALSE,1833,18,42,8,14,1177216,1907241,2016,5/11/2016 15:50,41.90080658,-87.62451253,"(41.900806583, -87.624512527)"
183570,10511189,HZ252235,5/4/2016 19:00,022XX W 24TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1034,10,25,31,6,1161794,1888042,2016,5/11/2016 15:50,41.84845848,-87.68169375,"(41.84845848, -87.681693754)"
183592,10511205,HZ252273,5/4/2016 16:00,002XX W 63RD ST,810,THEFT,OVER $500,GAS STATION,FALSE,FALSE,722,7,20,68,6,1175510,1863188,2016,5/11/2016 15:50,41.7799602,-87.63209978,"(41.779960201, -87.632099778)"
183615,10511219,HZ252372,5/4/2016 22:00,051XX S LAWLER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,814,8,23,56,6,1143560,1870173,2016,5/11/2016 15:50,41.79978346,-87.74906042,"(41.799783459, -87.749060415)"
183659,10511224,HZ252327,5/4/2016 7:30,049XX N MONTICELLO AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,1712,17,39,14,26,1151160,1932648,2016,5/11/2016 15:50,41.97107634,-87.71955002,"(41.971076338, -87.71955002)"
183962,10516995,HZ258837,5/3/2016 12:07,064XX S PEORIA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,723,7,16,68,26,1171414,1862128,2016,5/12/2016 15:48,41.77714211,-87.64714727,"(41.777142114, -87.647147267)"
184855,10511230,HZ252343,5/4/2016 18:00,011XX N SPAULDING AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1121,11,26,23,04A,1154100,1907414,2016,5/11/2016 15:50,41.90177403,-87.70941457,"(41.901774026, -87.709414574)"
185029,10511238,HZ252400,5/4/2016 15:00,060XX S WOLCOTT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,714,7,15,67,08B,1164725,1864524,2016,5/11/2016 15:50,41.7838609,-87.67160147,"(41.783860897, -87.671601472)"
185619,10511254,HZ252389,5/4/2016 19:00,100XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2232,22,34,73,14,1171751,1838335,2016,5/11/2016 15:50,41.71184357,-87.64660793,"(41.711843569, -87.646607932)"
185859,10511275,HZ252323,5/4/2016 13:00,003XX W GARFIELD BLVD,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,GAS STATION,FALSE,FALSE,935,9,3,37,7,1175139,1868487,2016,5/11/2016 15:50,41.79450951,-87.63330174,"(41.794509508, -87.633301738)"
186011,10511277,HZ252375,5/4/2016 20:00,081XX S MAY ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,613,6,21,71,08A,1170069,1850820,2016,5/11/2016 15:50,41.74614086,-87.65240616,"(41.746140855, -87.652406156)"
186033,10511278,HZ252333,5/4/2016 21:00,067XX S CLYDE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,331,3,5,43,6,1191374,1860646,2016,5/11/2016 15:50,41.77261505,-87.5740232,"(41.772615046, -87.574023204)"
186098,10511295,HZ252524,5/4/2016 15:00,102XX S PRINCETON AVE,810,THEFT,OVER $500,VACANT LOT/LAND,FALSE,FALSE,511,5,9,49,6,1176094,1837099,2016,5/11/2016 15:50,41.70835566,-87.6307397,"(41.70835566, -87.630739698)"
186205,10511297,HZ252515,5/4/2016 8:50,056XX S KIMBARK AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,235,2,5,41,08B,1185626,1867862,2016,5/11/2016 15:50,41.79255369,-87.59486631,"(41.792553685, -87.594866308)"
186250,10511301,HZ252523,5/4/2016 17:00,062XX S KENNETH AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,813,8,13,65,5,1147779,1862826,2016,5/11/2016 15:50,41.77954239,-87.73377584,"(41.779542388, -87.733775843)"
186272,10511302,HZ252498,5/4/2016 20:00,061XX W HIGGINS AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,45,11,6,1134111,1933765,2016,5/11/2016 15:50,41.97445955,-87.78221545,"(41.974459549, -87.782215451)"
186315,10511327,HZ252394,5/4/2016 20:00,001XX E 119TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,532,5,9,53,14,1179367,1825760,2016,5/11/2016 15:50,41.67716593,-87.61909813,"(41.677165928, -87.619098133)"
186337,10511329,HZ252584,5/4/2016 22:00,029XX N SEMINARY AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1933,19,44,6,6,1168437,1919884,2016,5/11/2016 15:50,41.9356942,-87.65639159,"(41.935694195, -87.656391587)"
186491,10511332,HZ252556,5/4/2016 12:00,023XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1432,14,1,22,14,1160258,1915892,2016,5/11/2016 15:50,41.92491317,-87.68656061,"(41.924913167, -87.68656061)"
186513,10511349,HZ252500,5/4/2016 12:00,035XX W FULLERTON AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,FALSE,FALSE,1413,14,26,22,17,1152551,1915732,2016,5/11/2016 15:50,41.92463014,-87.71488396,"(41.924630138, -87.714883963)"
186556,10511371,HZ252666,5/4/2016 19:40,015XX N KINGSBURY ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1822,18,32,8,6,1169206,1910721,2016,5/11/2016 15:50,41.91053375,-87.65383232,"(41.910533752, -87.653832316)"
186579,10511391,HZ252691,5/4/2016 18:00,022XX N CLEVELAND AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1812,18,43,7,6,1172551,1915378,2016,5/11/2016 15:50,41.92323941,-87.64140611,"(41.923239408, -87.64140611)"
186623,10511394,HZ252680,5/4/2016 20:30,034XX W CORTLAND ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1422,14,35,22,6,1153085,1912412,2016,5/11/2016 15:50,41.91550919,-87.71301005,"(41.915509189, -87.713010048)"
188196,10511452,HZ252756,5/4/2016 18:30,003XX N WESTERN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1222,12,27,24,6,1160355,1902113,2016,5/11/2016 15:50,41.88710051,-87.68658592,"(41.887100506, -87.68658592)"
188605,10511458,HZ252749,5/4/2016 15:20,052XX W PALMER ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2515,25,37,19,08B,1140886,1914122,2016,5/11/2016 15:50,41.92043499,-87.75778644,"(41.920434991, -87.757786441)"
189173,10511472,HZ252738,5/4/2016 21:00,065XX S TROY ST,810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,831,8,15,66,6,1156513,1861089,2016,5/11/2016 15:50,41.77460423,-87.70180238,"(41.774604234, -87.701802378)"
189521,10511483,HZ252838,5/4/2016 3:00,046XX S FAIRFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,922,9,12,58,7,1158817,1873729,2016,5/11/2016 15:50,41.80924338,-87.6930111,"(41.80924338, -87.693011101)"
189739,10511487,HZ252760,5/4/2016 19:30,034XX W FULLERTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,1413,14,26,22,11,1153224,1915747,2016,5/11/2016 15:50,41.92465795,-87.71241066,"(41.924657953, -87.712410656)"
189977,10511488,HZ252671,5/4/2016 1:00,026XX W WARREN BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,FALSE,TRUE,1222,12,2,27,26,1158616,1900250,2016,5/11/2016 15:50,41.88202405,-87.69302308,"(41.882024051, -87.693023076)"
189999,10511507,HZ252314,5/4/2016 18:00,010XX W MONROE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1232,12,2,28,6,1169576,1899741,2016,5/11/2016 15:50,41.88039587,-87.65279303,"(41.880395873, -87.652793028)"
190151,10511523,HZ252317,5/4/2016 10:00,035XX N LAKE SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1925,19,46,6,11,1172010,1924422,2016,5/11/2016 15:50,41.94806847,-87.64312638,"(41.948068465, -87.643126381)"
191505,10511551,HZ252681,5/4/2016 20:45,111XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,531,5,9,49,08B,1179549,1831239,2016,5/11/2016 15:50,41.69219696,-87.61826551,"(41.692196959, -87.618265505)"
191548,10511569,HZ252868,5/4/2016 20:00,059XX W BERENICE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1633,16,38,15,14,1136104,1924985,2016,5/11/2016 15:50,41.95033097,-87.77509682,"(41.95033097, -87.77509682)"
192224,10511644,HZ252926,5/4/2016 16:00,066XX S JUSTINE ST,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,725,7,17,67,6,1167150,1860706,2016,5/11/2016 15:50,41.77333227,-87.66281967,"(41.773332267, -87.662819668)"
192765,10511698,HZ253046,5/4/2016 9:00,014XX N LECLAIRE AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,2533,25,37,25,2,1142108,1909054,2016,5/11/2016 15:50,41.90650525,-87.75342242,"(41.906505253, -87.753422421)"
192873,10511722,HZ253111,5/4/2016 22:45,004XX N LAKE SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1834,18,42,8,14,1180012,1903585,2016,5/11/2016 15:50,41.89071052,-87.61435531,"(41.890710515, -87.614355305)"
193175,10511778,HZ253021,5/4/2016 17:00,075XX S YATES BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,414,4,7,43,26,1193513,1855383,2016,5/11/2016 15:50,41.75812089,-87.5663544,"(41.758120892, -87.566354398)"
193371,10511804,HZ253133,5/4/2016 4:00,019XX W MONTROSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL/DENTAL OFFICE,FALSE,FALSE,1912,19,47,5,14,1162797,1929238,2016,5/11/2016 15:50,41.9614824,-87.67685562,"(41.961482397, -87.676855619)"
193524,10511841,HZ253213,5/4/2016 12:20,013XX N LAKE SHORE DR,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,1824,18,43,8,26,1176971,1909167,2016,5/11/2016 15:50,41.90609717,-87.62535403,"(41.906097165, -87.625354033)"
